age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
41,2,2,2,0,0,1,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
25,8,2,5,0,1,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
50,5,2,6,0,0,1,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
26,2,1,4,-1,1,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
37,8,2,5,0,0,0,1,5,3,8,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
43,2,1,-1,-1,0,0,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
28,7,2,7,0,1,1,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
31,2,2,4,0,0,1,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
50,1,2,5,0,0,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
46,1,3,5,0,1,1,1,5,3,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
50,10,2,7,-1,0,0,1,5,3,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
52,2,2,7,0,0,1,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
35,2,1,7,0,0,1,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
60,6,3,2,-1,0,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,2,2,4,0,0,0,1,5,3,5,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
25,7,1,6,0,1,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
35,10,1,7,-1,0,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
37,5,1,5,0,0,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
41,5,2,6,0,1,0,1,5,3,7,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
35,2,2,3,0,0,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
49,8,2,5,0,0,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,2,2,4,0,0,0,1,5,3,6,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
45,8,1,7,-1,0,0,1,5,3,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
48,3,2,5,-1,1,0,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
28,7,1,6,0,0,0,1,5,3,5,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,5,2,6,0,0,0,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,2,2,2,0,0,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
33,1,2,6,0,0,0,1,5,3,5,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
29,2,2,7,0,0,0,1,5,3,5,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
27,10,2,7,0,0,0,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
35,10,2,7,0,1,0,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,2,2,5,0,0,0,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
33,2,3,4,0,1,0,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
41,7,1,6,0,1,1,1,5,3,17,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
39,1,2,6,0,-1,-1,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
43,1,1,5,0,0,1,1,5,3,5,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
31,1,1,6,0,0,0,1,5,3,8,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
35,2,2,5,0,0,0,1,5,3,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,10,2,7,0,0,1,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
59,6,2,7,0,0,0,1,5,3,9,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
27,1,1,6,0,0,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
47,1,2,5,0,1,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
45,5,2,6,0,0,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
51,2,2,4,-1,0,1,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
60,6,3,5,-1,1,0,1,5,3,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
45,1,2,3,-1,1,0,1,5,3,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
52,3,2,4,-1,0,0,1,5,3,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
27,1,2,6,0,0,0,1,5,3,5,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
44,10,1,7,0,1,0,1,5,3,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,2,2,4,0,1,0,1,5,3,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
32,11,1,5,0,0,0,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
24,2,1,4,-1,0,0,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
46,1,1,5,-1,1,0,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
34,1,1,5,0,0,0,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
44,8,2,5,0,1,1,1,5,3,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
29,2,2,2,-1,1,1,1,5,3,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
31,8,2,5,0,0,0,1,5,3,6,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
38,-1,3,5,-1,1,0,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
26,1,1,5,0,0,0,1,5,3,5,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,1,2,4,0,0,1,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
47,2,3,4,-1,1,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
43,11,2,5,0,1,0,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
34,2,2,3,0,0,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
25,2,1,3,-1,0,1,1,5,3,8,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,10,2,6,0,0,0,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
34,2,2,4,0,1,1,1,5,3,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
29,1,2,3,0,0,1,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
33,10,2,6,-1,0,1,1,5,3,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
22,2,1,4,0,1,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
48,3,3,2,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
29,1,1,4,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
46,6,2,6,0,0,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
34,2,2,4,0,0,1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
56,5,2,6,0,0,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
39,2,2,2,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
36,2,1,4,0,0,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
56,5,3,6,0,1,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
36,2,2,4,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
36,1,1,5,0,1,0,1,5,4,6,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
52,6,2,2,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
39,1,2,6,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
35,9,1,6,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
54,8,1,5,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
59,1,2,6,0,0,1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
33,1,2,7,0,1,1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
42,1,1,4,-1,0,0,1,5,4,7,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
54,5,2,6,0,1,0,1,5,4,4,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
52,7,1,2,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
35,8,2,5,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
55,1,2,4,-1,0,1,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
35,4,2,2,-1,0,1,1,5,4,5,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
47,2,1,4,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
26,2,2,4,-1,1,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
36,2,1,3,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
40,10,2,4,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
34,9,1,2,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
40,1,1,-1,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
42,2,2,3,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
51,10,2,-1,0,1,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
39,2,2,3,0,0,0,1,5,4,7,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
58,2,2,2,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
37,8,2,5,-1,0,1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
33,8,2,3,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
30,7,1,6,0,1,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
30,1,1,5,0,0,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
31,2,2,4,-1,1,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
47,7,2,6,0,1,0,1,5,4,5,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
45,2,2,1,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
46,1,2,7,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
45,2,2,4,0,0,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
35,1,2,5,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
33,1,2,5,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
43,11,2,5,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
56,1,3,-1,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
26,10,1,7,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
29,2,1,7,0,1,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
40,10,2,4,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
41,2,2,3,0,1,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
35,1,2,6,0,1,0,1,5,4,5,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
33,2,2,4,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
53,3,3,-1,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
34,8,2,5,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
47,2,2,-1,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
40,10,2,4,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
52,2,1,4,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
29,1,2,6,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
42,10,1,5,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
37,1,2,5,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
39,2,2,2,-1,0,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
31,2,1,5,0,-1,-1,1,5,4,4,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
28,3,2,4,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
35,8,2,5,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
37,10,2,7,0,0,1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
34,7,2,7,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
37,2,2,4,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
42,2,3,4,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
42,1,2,2,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
58,10,2,7,0,1,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
28,3,2,4,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
38,8,1,4,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
38,1,2,6,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
34,5,1,4,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
45,1,2,4,0,1,1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
53,1,2,6,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
50,7,2,2,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
30,2,1,4,-1,1,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
38,10,3,7,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
36,10,2,7,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
46,2,2,2,-1,1,0,1,5,4,9,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
42,1,3,5,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
32,5,2,6,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
38,10,2,4,0,0,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
51,10,2,7,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
45,8,3,5,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
44,2,1,4,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
48,10,2,5,0,0,0,1,5,4,8,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
46,1,3,4,0,1,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
43,11,2,6,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
49,2,2,2,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
44,1,2,6,0,1,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
56,6,3,2,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
34,8,2,5,0,0,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
59,3,2,6,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
53,11,2,-1,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
33,8,2,6,0,-1,-1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
57,2,2,2,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
40,10,2,4,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
43,3,2,2,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
45,-1,2,-1,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
41,1,2,5,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
25,9,1,5,0,-1,-1,1,5,4,5,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
33,5,1,6,0,-1,-1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
56,2,2,2,-1,-1,-1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
37,1,2,5,0,0,1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
48,1,3,5,0,0,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
32,8,2,7,0,0,0,1,5,4,7,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
47,1,1,6,-1,1,1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
45,2,2,4,0,1,0,1,5,4,10,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
43,5,1,2,0,1,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
32,10,2,7,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
48,2,2,3,0,1,0,1,5,4,4,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
46,2,2,4,-1,0,0,1,5,4,6,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
50,8,2,5,0,0,0,1,5,4,6,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
41,1,2,5,0,0,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
42,1,1,-1,0,0,0,1,5,4,6,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
42,10,2,6,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
31,1,2,6,0,1,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
40,10,2,7,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
37,11,2,7,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
37,10,1,7,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
45,-1,2,-1,-1,1,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
32,5,1,6,0,-1,-1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
41,3,2,6,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
57,10,2,2,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
33,5,2,6,0,1,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
36,1,2,6,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
39,10,2,7,0,0,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
40,7,2,5,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
31,1,2,6,0,1,0,1,5,4,4,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
34,5,2,6,0,0,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
42,5,2,6,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
59,6,3,2,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
52,1,2,3,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
30,8,3,4,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
52,10,1,7,-1,0,0,1,5,4,4,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
30,8,3,4,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
38,8,2,5,-1,0,1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
44,2,1,2,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
47,1,2,4,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
38,2,2,3,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
41,2,2,2,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
48,3,2,6,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
31,1,1,5,0,1,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
38,7,2,-1,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
52,8,3,5,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
43,2,2,2,0,1,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
46,10,2,7,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
34,11,1,6,0,1,1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
35,8,2,3,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
29,3,3,4,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
55,1,3,6,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
24,9,2,6,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
29,8,1,5,0,0,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
39,3,1,3,0,1,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
30,10,2,5,0,1,0,1,5,4,6,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
30,10,1,7,0,1,0,1,5,4,4,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
33,2,2,4,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
38,8,2,5,0,0,1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
41,2,2,4,0,0,0,1,5,4,5,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
41,2,2,2,-1,0,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
40,5,1,6,0,0,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
38,8,2,5,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
28,10,3,7,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
33,7,1,6,0,0,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
31,1,3,5,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
41,8,2,6,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
47,2,2,2,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
38,10,2,7,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
57,8,2,5,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
56,1,3,4,-1,1,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
28,10,3,5,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
28,2,2,4,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
51,7,2,4,0,1,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
41,5,2,-1,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
36,2,2,-1,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
41,8,2,6,0,1,1,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
56,1,2,5,0,0,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
41,2,2,4,-1,0,0,1,5,4,2,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
26,1,2,5,0,1,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
44,8,3,5,0,0,0,1,5,4,5,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
42,8,2,3,0,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
35,10,1,6,0,0,0,1,5,4,5,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
28,7,1,6,0,1,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
30,10,1,6,0,0,0,1,5,4,5,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
45,10,3,7,0,0,0,1,5,4,7,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
47,1,1,-1,-1,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
33,5,2,5,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
36,8,2,5,-1,1,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
41,2,2,4,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
47,1,2,2,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
36,2,1,5,0,0,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
52,8,2,4,-1,0,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
28,2,2,2,0,0,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
26,7,2,6,0,0,0,1,5,4,1,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
36,8,2,5,0,0,0,1,5,4,3,-1,0,-1,1.1,93.994,-36.4,4.86,5191.0
